eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,31524554,31525171,618,977.8,534.4,3792,97,1_back,mst_123_A_l1.png
L,31525192,31525373,182,954.6,547.7,4319,97,1_back,mst_123_A_l1.png
L,31525394,31525560,167,985.6,558.4,4134,97,1_back,mst_123_A_l1.png
L,31525793,31526863,1071,973.2,555.4,3627,98,1_back,mst_123_B_l1.png
L,31526883,31527898,1016,968.4,527.7,4298,98,1_back,mst_123_B_l1.png
L,31527920,31528621,702,974.5,574.5,4192,98,1_back,mst_123_B_l1.png
L,31528639,31528853,215,993.9,516.2,4617,99,1_back,mst_225_A_l2.png
L,31528885,31529084,200,949,522.6,4667,99,1_back,mst_225_A_l2.png
L,31529104,31529314,211,976.9,539.7,4619,99,1_back,mst_225_A_l2.png
L,31529336,31529912,577,980.9,536.4,4789,99,1_back,mst_225_A_l2.png
L,31529936,31530142,207,959.1,555.1,5023,99,1_back,mst_225_A_l2.png
L,31530182,31530388,207,984.2,632.9,4476,99,1_back,mst_225_A_l2.png
L,31530425,31530657,233,923.2,471.5,4080,99,1_back,mst_225_A_l2.png
L,31530683,31530947,265,1086,454.6,4037,99,1_back,mst_225_A_l2.png
L,31530968,31531324,357,1020.7,464.8,4161,99,1_back,mst_225_A_l2.png
L,31531358,31531578,221,1001.5,558.6,4228,100,1_back,mst_225_B_l2.png
L,31531592,31531970,379,988.4,523.7,4313,100,1_back,mst_225_B_l2.png
L,31531992,31532924,933,969.6,524.9,4307,100,1_back,mst_225_B_l2.png
L,31533185,31533642,458,1005.1,528.7,3977,100,1_back,mst_225_B_l2.png
L,31533657,31533935,279,1026.8,565.9,4077,101,1_back,mst_669_A_foil.png
L,31533954,31534156,203,985.7,537.4,4102,101,1_back,mst_669_A_foil.png
L,31534177,31534361,185,965.8,533.4,4254,101,1_back,mst_669_A_foil.png
L,31534395,31534753,359,1002.8,547.8,4577,101,1_back,mst_669_A_foil.png
L,31534774,31535594,821,1064.6,555.3,3978,101,1_back,mst_669_A_foil.png
L,31535611,31536239,629,1085.5,557.7,4027,102,1_back,mst_669_A_foil.png
L,31536258,31536434,177,1028.5,540.3,4086,102,1_back,mst_669_A_foil.png
L,31536467,31536733,267,956.2,546.7,4205,102,1_back,mst_669_A_foil.png
L,31536765,31537205,441,989.1,547.8,4546,102,1_back,mst_669_A_foil.png
L,31537231,31537738,508,1059.9,573,4059,102,1_back,mst_669_A_foil.png
L,31537757,31538128,372,1069.1,580,4121,102,1_back,mst_669_A_foil.png
L,31538165,31538372,208,968.4,550.7,4450,102,1_back,mst_669_A_foil.png
L,31538398,31538610,213,1062.1,572.4,4411,103,1_back,mst_108_A_l1.png
L,31538867,31538928,62,1050.5,551.5,4036,103,1_back,mst_108_A_l1.png
L,31538953,31539673,721,987.1,548.3,4366,103,1_back,mst_108_A_l1.png
L,31539692,31539862,171,1051.1,537.4,4179,103,1_back,mst_108_A_l1.png
L,31539882,31540337,456,1005.7,497,4143,103,1_back,mst_108_A_l1.png
L,31540351,31540556,206,966.8,504.2,3982,103,1_back,mst_108_A_l1.png
L,31540577,31540944,368,1003.6,513.2,3903,104,1_back,mst_108_B_l1.png
L,31540963,31542147,1185,992.7,536,4224,104,1_back,mst_108_B_l1.png
L,31542169,31542617,449,1053.6,551.5,4027,104,1_back,mst_108_B_l1.png
L,31542640,31542939,300,1006.3,548.5,4192,104,1_back,mst_108_B_l1.png
L,31542962,31543133,172,1035.4,516.6,4259,104,1_back,mst_108_B_l1.png
L,31543152,31543468,317,1029.8,474.1,4397,105,1_back,mst_164_A_l1.png
L,31543678,31544222,545,983.1,507.4,4456,105,1_back,mst_164_A_l1.png
L,31544243,31544441,199,962.1,486,4080,105,1_back,mst_164_A_l1.png
L,31544472,31544973,502,990.9,368.6,3780,105,1_back,mst_164_A_l1.png
L,31545016,31545130,115,961.7,456.9,3847,105,1_back,mst_164_A_l1.png
L,31545159,31545366,208,966.8,583.3,3949,105,1_back,mst_164_A_l1.png
L,31545388,31545792,405,971.3,478.3,3851,106,1_back,mst_306_B_l2.png
L,31545813,31546755,943,972.3,509.5,4352,106,1_back,mst_306_B_l2.png
L,31546776,31546971,196,993.3,532.2,4405,106,1_back,mst_306_B_l2.png
L,31546989,31547802,814,961.6,520.6,4497,106,1_back,mst_306_B_l2.png
L,31547829,31547997,169,967.2,570.8,4626,107,1_back,mst_629_A_foil.png
L,31548020,31548228,209,916,543.8,4703,107,1_back,mst_629_A_foil.png
L,31548244,31548863,620,948,523.3,4708,107,1_back,mst_629_A_foil.png
L,31548880,31549465,586,991.8,527.1,4188,107,1_back,mst_629_A_foil.png
L,31549475,31549708,234,1012.7,516,4040,107,1_back,mst_629_A_foil.png
L,31549728,31549881,154,976.4,583.3,4079,107,1_back,mst_629_A_foil.png
L,31550091,31550314,224,1017.5,630.1,3994,108,1_back,mst_629_A_foil.png
L,31550341,31551052,712,961.7,540.5,4273,108,1_back,mst_629_A_foil.png
L,31551083,31551555,473,1005,518.5,4137,108,1_back,mst_629_A_foil.png
L,31551608,31551863,256,1028.4,656.6,4160,108,1_back,mst_629_A_foil.png
L,31551886,31552424,539,986,647.2,4236,109,1_back,mst_157_A_l1.png
L,31552437,31553464,1028,969.8,569.9,4684,109,1_back,mst_157_A_l1.png
L,31553484,31553885,402,993.6,538.8,4221,109,1_back,mst_157_A_l1.png
L,31553906,31554087,182,914.4,520.7,3882,109,1_back,mst_157_A_l1.png
L,31554095,31554338,244,897.5,505.2,3854,109,1_back,mst_157_A_l1.png
L,31554360,31555861,1502,975.8,547.4,4162,110,1_back,mst_440_A_foil.png
L,31555877,31556075,199,965.5,564,4218,110,1_back,mst_440_A_foil.png
L,31556110,31556469,360,928.3,447.5,4081,110,1_back,mst_440_A_foil.png
L,31556492,31556746,255,1004.8,457.8,3939,110,1_back,mst_440_A_foil.png
L,31556773,31556928,156,1028.6,612.6,3953,110,1_back,mst_440_A_foil.png
L,31556968,31557271,304,865.3,438.2,3986,111,1_back,mst_440_A_foil.png
L,31557296,31558289,994,978.9,531.5,4452,111,1_back,mst_440_A_foil.png
L,31558313,31558491,179,886.9,466.6,4251,111,1_back,mst_440_A_foil.png
L,31558518,31558776,259,870.4,426.4,4125,111,1_back,mst_440_A_foil.png
L,31558795,31559319,525,869.6,449.4,4115,111,1_back,mst_440_A_foil.png
L,31559342,31560256,915,957.6,521.9,4290,112,1_back,mst_287_B_l2.png
L,31560275,31560421,147,1001.3,556.4,4256,112,1_back,mst_287_B_l2.png
L,31560725,31561109,385,1008.7,541.7,3955,112,1_back,mst_287_B_l2.png
L,31561128,31561519,392,1003.5,582.2,3745,113,1_back,mst_173_B_l1.png
L,31561535,31562362,828,975,539.2,3944,113,1_back,mst_173_B_l1.png
L,31562386,31562586,201,921.6,538.4,4155,113,1_back,mst_173_B_l1.png
L,31562601,31563178,578,900.7,504,3775,113,1_back,mst_173_B_l1.png
L,31563488,31563563,76,922.8,476.9,3696,113,1_back,mst_173_B_l1.png
L,31563577,31563768,192,892.7,492.6,3886,114,1_back,mst_194_A_l2.png
L,31563789,31563953,165,949.7,514.8,3823,114,1_back,mst_194_A_l2.png
L,31563964,31564120,157,979.7,512.6,3676,114,1_back,mst_194_A_l2.png
L,31564136,31564630,495,956.8,531,3956,114,1_back,mst_194_A_l2.png
L,31564650,31564865,216,1013.9,529.3,3872,114,1_back,mst_194_A_l2.png
L,31564882,31565436,555,977.5,516.3,3752,114,1_back,mst_194_A_l2.png
L,31565703,31565979,277,979.3,496.2,4008,115,1_back,mst_074_B_l1.png
L,31565995,31566178,184,989.6,523.8,4044,115,1_back,mst_074_B_l1.png
L,31566196,31566515,320,953.2,526.9,3997,115,1_back,mst_074_B_l1.png
L,31566538,31566999,462,999.1,540.6,4188,115,1_back,mst_074_B_l1.png
L,31567021,31567140,120,1032.6,513.1,3923,115,1_back,mst_074_B_l1.png
L,31567409,31567555,147,980.9,486.2,3811,115,1_back,mst_074_B_l1.png
L,31567573,31567748,176,1025.3,524.7,3982,115,1_back,mst_074_B_l1.png
L,31567755,31568071,317,1000.6,519.4,3837,115,1_back,mst_074_B_l1.png
L,31568350,31568416,67,965.7,483.4,3809,116,1_back,mst_601_A_foil.png
L,31568422,31568488,67,973.6,489.3,3889,116,1_back,mst_601_A_foil.png
L,31568506,31569178,673,991.2,530.9,4089,116,1_back,mst_601_A_foil.png
L,31569196,31569330,135,957.5,542.8,3935,116,1_back,mst_601_A_foil.png
L,31569545,31569952,408,946.4,533.7,3859,116,1_back,mst_601_A_foil.png
L,31569971,31570332,362,1012.6,549.9,3942,116,1_back,mst_601_A_foil.png
L,31570348,31570491,144,967.7,551.1,4004,117,1_back,mst_601_A_foil.png
L,31570752,31570828,77,955.9,512.9,4066,117,1_back,mst_601_A_foil.png
L,31570836,31570915,80,960.8,520.9,4180,117,1_back,mst_601_A_foil.png
L,31570950,31571873,924,982.9,554.6,4181,117,1_back,mst_601_A_foil.png
L,31571890,31572038,149,1038.7,566.3,4135,117,1_back,mst_601_A_foil.png
L,31572058,31572364,307,981.9,559.2,4319,117,1_back,mst_601_A_foil.png
L,31572383,31572932,550,945,554.7,4251,118,1_back,mst_349_A_l2.png
L,31572947,31573161,215,980.3,556.3,4262,118,1_back,mst_349_A_l2.png
L,31573183,31573421,239,943.1,565.4,4488,118,1_back,mst_349_A_l2.png
L,31573453,31573659,207,987,574.8,4406,118,1_back,mst_349_A_l2.png
L,31573672,31573901,230,961.5,552.1,4017,118,1_back,mst_349_A_l2.png
L,31573910,31574321,412,984,549.2,4093,118,1_back,mst_349_A_l2.png
L,31574340,31575695,1356,973.4,555.5,4377,119,1_back,mst_349_B_l2.png
L,31575722,31576026,305,1075.5,556.2,4362,119,1_back,mst_349_B_l2.png
L,31576048,31576651,604,997.1,544.9,3966,119,1_back,mst_349_B_l2.png
L,31576848,31579003,2156,972.8,544.1,4429,120,1_back,mst_201_A_l2.png
L,31579028,31579569,542,919.9,532.7,4453,121,1_back,mst_201_B_l2.png
L,31579589,31579806,218,983.1,525.5,4341,121,1_back,mst_201_B_l2.png
L,31579829,31580151,323,951.4,532.8,4539,121,1_back,mst_201_B_l2.png
L,31580176,31580551,376,1045.2,561.9,4196,121,1_back,mst_201_B_l2.png
L,31580573,31580724,152,934.6,556.2,3959,121,1_back,mst_201_B_l2.png
L,31580749,31580938,190,1053.8,581.7,4043,121,1_back,mst_201_B_l2.png
L,31581145,31581362,218,1036.8,532.8,4011,121,1_back,mst_201_B_l2.png
L,31581385,31582659,1275,948.5,543.2,4259,122,1_back,mst_299_A_l2.png
L,31582680,31583118,439,1038.8,557.8,4047,122,1_back,mst_299_A_l2.png
L,31583159,31583794,636,939.4,519.5,3890,123,1_back,mst_299_B_l2.png
L,31583811,31584010,200,998.7,531.1,4037,123,1_back,mst_299_B_l2.png
L,31584022,31584295,274,960.9,534.9,4257,123,1_back,mst_299_B_l2.png
L,31584313,31584494,182,1010.6,537.4,4495,123,1_back,mst_299_B_l2.png
L,31584513,31585405,893,968.8,533.1,4360,123,1_back,mst_299_B_l2.png
L,31585419,31585702,284,1028.2,514.5,3879,123,1_back,mst_299_B_l2.png
L,31585722,31585930,209,957.1,520.1,4082,123,1_back,mst_299_B_l2.png
L,31585950,31586183,234,874,502.6,4208,124,1_back,mst_208_A_l2.png
L,31586208,31586414,207,1015.1,516.4,4305,124,1_back,mst_208_A_l2.png
L,31586433,31586585,153,968.8,524.8,4280,124,1_back,mst_208_A_l2.png
L,31586848,31587043,196,967.8,521,4459,124,1_back,mst_208_A_l2.png
L,31587059,31587330,272,996,534.2,4470,124,1_back,mst_208_A_l2.png
L,31587341,31587524,184,971,533.8,4183,124,1_back,mst_208_A_l2.png
L,31587548,31587711,164,1055.3,580.9,3971,124,1_back,mst_208_A_l2.png
L,31587727,31587946,220,1077.9,630.2,3954,124,1_back,mst_208_A_l2.png
L,31587967,31588149,183,1017.5,593.7,3961,124,1_back,mst_208_A_l2.png
L,31588164,31588321,158,1029.7,621.2,3927,124,1_back,mst_208_A_l2.png
L,31588343,31588578,236,1136,641.5,3957,124,1_back,mst_208_A_l2.png
L,31588591,31588852,262,1105.9,631.4,3937,125,1_back,mst_265_B_l2.png
L,31588875,31589823,949,1012.8,590.9,4132,125,1_back,mst_265_B_l2.png
L,31589845,31589959,115,958.1,536.7,3966,125,1_back,mst_265_B_l2.png
L,31590199,31590502,304,953.1,468.6,3522,125,1_back,mst_265_B_l2.png
L,31590516,31590830,315,996.3,484,3643,125,1_back,mst_265_B_l2.png
L,31590851,31591044,194,951.2,484,3650,126,1_back,mst_540_A_foil.png
L,31591058,31591228,171,985.4,491.5,3717,126,1_back,mst_540_A_foil.png
L,31591237,31591408,172,965.1,498.9,3746,126,1_back,mst_540_A_foil.png
L,31591422,31592182,761,992.8,515.6,4007,126,1_back,mst_540_A_foil.png
L,31592199,31592514,316,1051.9,524.4,4150,126,1_back,mst_540_A_foil.png
L,31592537,31592798,262,997,525.6,4265,126,1_back,mst_540_A_foil.png
L,31592812,31593550,739,1005.7,523.6,4418,127,1_back,mst_540_A_foil.png
L,31593573,31594203,631,965.7,544,4645,127,1_back,mst_540_A_foil.png
L,31594227,31595003,777,1022.5,541.2,4320,127,1_back,mst_540_A_foil.png
L,31595012,31595811,800,993.8,549.3,4805,128,1_back,mst_063_A_foil.png
L,31595835,31596081,247,952.1,560.4,5084,128,1_back,mst_063_A_foil.png
L,31596102,31596553,452,972.7,562.2,5247,128,1_back,mst_063_A_foil.png
L,31596566,31596925,360,958.4,563.8,4524,128,1_back,mst_063_A_foil.png
L,31596936,31597182,247,925.5,544.3,4251,128,1_back,mst_063_A_foil.png
L,31597211,31597540,330,1005.3,580.4,4402,128,1_back,mst_063_A_foil.png
L,31597560,31598912,1353,979,530,4655,129,1_back,mst_063_A_foil.png
L,31598933,31599124,192,947.1,537.5,4187,129,1_back,mst_063_A_foil.png
L,31599147,31599326,180,883.5,532.4,4212,129,1_back,mst_063_A_foil.png
L,31599345,31600045,701,884.5,493.5,4237,130,1_back,mst_311_A_foil.png
L,31600069,31600689,621,946.3,519.6,4600,130,1_back,mst_311_A_foil.png
L,31600712,31600809,98,1012.2,562.1,4804,130,1_back,mst_311_A_foil.png
L,31601055,31603424,2370,949.1,515.2,4709,131,1_back,mst_311_A_foil.png
L,31603442,31604641,1200,990.9,558.9,4936,132,1_back,mst_356_A_l2.png
L,31604672,31606887,2216,973.6,547.3,5120,133,1_back,mst_002_A_l1.png
L,31606906,31608522,1617,978.1,523.8,5300,133,1_back,mst_002_A_l1.png
L,31608823,31609132,310,957.3,513.2,5269,134,1_back,mst_002_B_l1.png
L,31609153,31614031,4879,970.4,537.2,4975,136,1_back,mst_264_A_l2.png
L,31614050,31615336,1287,961.8,524.3,5003,136,1_back,mst_264_A_l2.png
L,31615363,31615584,222,981,518.1,4590,136,1_back,mst_264_A_l2.png
L,31615606,31615737,132,945,515.4,4742,136,1_back,mst_264_A_l2.png
L,31616000,31616077,78,987.3,553.9,4598,136,1_back,mst_264_A_l2.png
L,31616096,31617175,1080,960.7,517.2,4616,137,1_back,mst_264_B_l2.png
L,31617198,31617372,175,1069.7,560.5,4109,137,1_back,mst_264_B_l2.png
L,31617397,31618005,609,913.9,524.7,4129,137,1_back,mst_264_B_l2.png
L,31618261,31618379,119,939.8,486.8,4079,138,1_back,mst_337_A_foil.png
L,31618390,31618705,316,929.8,519.3,4151,138,1_back,mst_337_A_foil.png
L,31618738,31619031,294,940.4,529,4357,138,1_back,mst_337_A_foil.png
L,31619056,31619594,539,1059.9,557.4,4122,138,1_back,mst_337_A_foil.png
L,31619611,31619919,309,1094.6,589.8,3918,138,1_back,mst_337_A_foil.png
L,31619937,31620246,310,1036.9,562.7,3814,139,1_back,mst_337_A_foil.png
L,31620268,31620642,375,940.3,524.1,4006,139,1_back,mst_337_A_foil.png
L,31620663,31621316,654,978.3,538.5,4528,139,1_back,mst_337_A_foil.png
L,31621341,31621796,456,1062.8,563.6,4322,139,1_back,mst_337_A_foil.png
L,31621817,31622019,203,1045.2,550.1,4147,139,1_back,mst_337_A_foil.png
L,31622046,31622732,687,921.3,528.8,4267,140,1_back,mst_282_B_l2.png
L,31622761,31623990,1230,958.3,535.7,4707,140,1_back,mst_282_B_l2.png
L,31624012,31625118,1107,1040.9,557.4,4177,141,1_back,mst_053_A_l1.png
L,31625144,31625367,224,986.5,548.7,4500,141,1_back,mst_053_A_l1.png
L,31625376,31626291,916,987.7,542.8,4736,141,1_back,mst_053_A_l1.png
L,31626312,31626425,114,1022,540.2,4538,141,1_back,mst_053_A_l1.png
L,31626438,31626472,35,994.3,538.1,4411,141,1_back,mst_053_A_l1.png
L,31626748,31627045,298,993.9,532.4,4187,141,1_back,mst_053_A_l1.png
L,31627060,31627154,95,956.2,546.5,4287,141,1_back,mst_053_A_l1.png
L,31627168,31627294,127,911.8,550.6,4213,141,1_back,mst_053_A_l1.png
L,31627313,31627678,366,992.6,548.9,4084,142,1_back,mst_208_B_l2.png
L,31627694,31627952,259,960.2,542.9,4006,142,1_back,mst_208_B_l2.png
L,31627974,31628726,753,997.8,547.5,4366,142,1_back,mst_208_B_l2.png
L,31628746,31629192,447,909.9,510.8,4015,142,1_back,mst_208_B_l2.png
L,31629214,31629250,37,877.7,526.8,4117,142,1_back,mst_208_B_l2.png
L,31629274,31629402,129,932.3,585.3,4124,142,1_back,mst_208_B_l2.png
L,31629425,31629665,241,883,604.6,4132,142,1_back,mst_208_B_l2.png
L,31629687,31629997,311,912.8,606.6,4086,143,1_back,mst_355_B_l2.png
L,31630014,31630224,211,947.6,578.5,4008,143,1_back,mst_355_B_l2.png
L,31630242,31630491,250,976.4,547.7,4129,143,1_back,mst_355_B_l2.png
L,31630514,31630700,187,1091.7,479,4098,143,1_back,mst_355_B_l2.png
L,31630722,31631940,1219,1115,442.5,4114,144,1_back,mst_352_A_l2.png
L,31631970,31632580,611,1020.3,482.3,4664,144,1_back,mst_352_A_l2.png
L,31632604,31632891,288,971.9,514.9,4405,144,1_back,mst_352_A_l2.png
L,31632906,31633131,226,1010.9,507.5,3949,144,1_back,mst_352_A_l2.png
L,31633143,31633307,165,980.4,483.2,3963,144,1_back,mst_352_A_l2.png
L,31633320,31634838,1519,1000,502.5,4323,145,1_back,mst_352_B_l2.png
L,31634849,31635035,187,1002.9,513.2,4608,145,1_back,mst_352_B_l2.png
L,31635291,31635774,484,991.4,495.5,3741,145,1_back,mst_352_B_l2.png
L,31635789,31636049,261,951.7,477.1,3682,145,1_back,mst_352_B_l2.png
L,31636064,31636370,307,994.8,461.1,3758,146,1_back,mst_021_A_l1.png
L,31636382,31636535,154,959.7,483.7,3934,146,1_back,mst_021_A_l1.png
L,31636550,31637195,646,975.1,507.6,4476,146,1_back,mst_021_A_l1.png
L,31637216,31637428,213,1021.9,523.5,4754,146,1_back,mst_021_A_l1.png
L,31637450,31639641,2192,961.7,525,5139,147,1_back,mst_021_B_l1.png
L,31639662,31640162,501,1062.6,560.8,4777,147,1_back,mst_021_B_l1.png
L,31640184,31640427,244,974,536,5040,147,1_back,mst_021_B_l1.png
L,31640440,31640863,424,990.1,533.3,5299,148,1_back,mst_050_A_l1.png
L,31640886,31641020,135,944.8,538.4,5212,148,1_back,mst_050_A_l1.png
L,31641043,31641307,265,978.6,548.7,5119,148,1_back,mst_050_A_l1.png
L,31641328,31641653,326,946.8,540.2,5289,148,1_back,mst_050_A_l1.png
L,31641675,31642070,396,972,542.4,5264,148,1_back,mst_050_A_l1.png
L,31642344,31642793,450,980.2,504.7,4175,148,1_back,mst_050_A_l1.png
L,31642804,31642995,192,953.1,510.3,4330,148,1_back,mst_050_A_l1.png
L,31643009,31643586,578,980.5,510.5,4572,149,1_back,mst_050_B_l1.png
L,31643607,31644661,1055,963.8,509.7,4636,149,1_back,mst_050_B_l1.png
L,31644678,31644861,184,993.2,476,4844,149,1_back,mst_050_B_l1.png
L,31644892,31645931,1040,965.3,498.6,5028,150,1_back,mst_111_A_foil.png
L,31645947,31646111,165,963.5,508,5298,150,1_back,mst_111_A_foil.png
L,31646133,31646363,231,1001,551.7,4885,150,1_back,mst_111_A_foil.png
L,31646378,31646931,554,973.5,552.8,4204,150,1_back,mst_111_A_foil.png
L,31646949,31647267,319,1033.6,567.8,4212,150,1_back,mst_111_A_foil.png
L,31647285,31647567,283,988.2,552.6,4496,151,1_back,mst_111_A_foil.png
L,31647582,31648810,1229,964.5,541.8,4798,151,1_back,mst_111_A_foil.png
L,31648826,31649192,367,1016.8,554.5,4250,151,1_back,mst_111_A_foil.png
L,31649210,31649457,248,1021.1,580.5,4246,151,1_back,mst_111_A_foil.png
L,31649650,31651194,1545,976.6,543,4305,152,1_back,mst_119_B_l1.png
L,31651209,31651781,573,981.9,533.2,4056,152,1_back,mst_119_B_l1.png
L,31651793,31652038,246,1012.5,525.1,4183,153,1_back,mst_149_A_l1.png
L,31652056,31652555,500,987.7,536.2,4407,153,1_back,mst_149_A_l1.png
L,31652577,31653091,515,960.9,545.3,4706,153,1_back,mst_149_A_l1.png
L,31653103,31653219,117,992.5,552.1,4271,153,1_back,mst_149_A_l1.png
L,31653443,31654061,619,976.9,512.8,4052,153,1_back,mst_149_A_l1.png
L,31654082,31654280,199,1013.1,532.3,4309,154,1_back,mst_149_B_l1.png
L,31654313,31654520,208,967.1,529.8,4440,154,1_back,mst_149_B_l1.png
L,31654541,31654771,231,988,529.4,4455,154,1_back,mst_149_B_l1.png
L,31654797,31655632,836,955.9,530.1,4615,154,1_back,mst_149_B_l1.png
L,31655649,31655800,152,989.7,552.1,3949,154,1_back,mst_149_B_l1.png
L,31656040,31656502,463,970.1,520.6,4230,155,1_back,mst_222_A_l2.png
L,31656510,31657729,1220,977.9,516.9,4444,155,1_back,mst_222_A_l2.png
L,31657746,31657920,175,1006.3,528.4,4697,155,1_back,mst_222_A_l2.png
L,31657935,31658163,229,973.5,515.8,4193,155,1_back,mst_222_A_l2.png
L,31658182,31658652,471,1006.2,523.8,4050,155,1_back,mst_222_A_l2.png
L,31658671,31660193,1523,958.5,530.6,4320,156,1_back,mst_222_B_l2.png
L,31660214,31660496,283,1002.3,538.5,4147,156,1_back,mst_222_B_l2.png
L,31660512,31661461,950,968,535.5,4372,157,1_back,mst_194_B_l2.png
L,31661494,31662093,600,966.3,545.4,4880,157,1_back,mst_194_B_l2.png
L,31662116,31662234,119,1024.8,564.7,4625,157,1_back,mst_194_B_l2.png
L,31662518,31663345,828,1011.8,527.3,4014,158,1_back,mst_356_B_l2.png
L,31663360,31664236,877,984.1,541.5,4286,158,1_back,mst_356_B_l2.png
L,31664255,31664612,358,1053.2,539.6,4025,158,1_back,mst_356_B_l2.png
L,31664632,31665609,978,1024.1,564,4070,159,1_back,mst_062_A_l1.png
L,31665618,31668877,3260,989.4,544.3,4417,160,1_back,mst_062_B_l1.png
L,31668897,31669093,197,945.2,540.4,4398,160,1_back,mst_062_B_l1.png
L,31669114,31669186,73,1029.1,505.8,4535,160,1_back,mst_062_B_l1.png
L,31669441,31672646,3206,982.8,516.1,4540,162,1_back,mst_346_A_l2.png
L,31672665,31673486,822,966.9,532.8,4998,162,1_back,mst_346_A_l2.png
L,31673520,31673733,214,967.9,468.7,4289,162,1_back,mst_346_A_l2.png
L,31673744,31673952,209,970.4,424.5,3941,162,1_back,mst_346_A_l2.png
L,31673960,31674633,674,966.9,414.7,3990,162,1_back,mst_346_A_l2.png
L,31674646,31674742,97,995.7,447.1,4175,163,1_back,mst_346_B_l2.png
L,31674919,31675725,807,963.7,485.5,4154,163,1_back,mst_346_B_l2.png
L,31675745,31676182,438,966.2,417.2,3761,163,1_back,mst_346_B_l2.png
L,31676204,31676477,274,987.2,493.9,4042,163,1_back,mst_346_B_l2.png
L,31676497,31676768,272,959,483,4330,164,1_back,mst_126_B_l1.png
L,31676787,31677254,468,975.1,464.2,4401,164,1_back,mst_126_B_l1.png
L,31677299,31678082,784,982,543.8,4612,164,1_back,mst_126_B_l1.png
L,31678102,31678341,240,928.1,526.6,4078,164,1_back,mst_126_B_l1.png
L,31678360,31678662,303,981.7,534,4067,164,1_back,mst_126_B_l1.png
L,31678683,31678925,243,958.8,547,4286,164,1_back,mst_126_B_l1.png
L,31678942,31680277,1336,981.8,540.1,4340,165,1_back,mst_157_B_l1.png
L,31680552,31680820,269,1019,505.4,4082,165,1_back,mst_157_B_l1.png
L,31680836,31682103,1268,982.8,537,4392,166,1_back,mst_164_B_l1.png
L,31682149,31682346,198,1043.9,446.5,4306,166,1_back,mst_164_B_l1.png
L,31682369,31682616,248,1018.8,451.4,3924,166,1_back,mst_164_B_l1.png
L,31682626,31682788,163,1024.5,481.9,3960,166,1_back,mst_164_B_l1.png
L,31682839,31682983,145,898.6,691,3981,166,1_back,mst_164_B_l1.png
L,31683028,31683537,510,1070.9,431.9,3976,167,1_back,mst_101_B_l1.png
L,31683557,31683719,163,1041.8,467.1,4112,167,1_back,mst_101_B_l1.png
L,31683732,31684594,863,1000.5,492.6,4684,167,1_back,mst_101_B_l1.png
L,31684615,31684731,117,958.4,493.8,4500,167,1_back,mst_101_B_l1.png
L,31685328,31685660,333,1003,489.8,4633,167,1_back,mst_101_B_l1.png
L,31685677,31685852,176,969.4,499.9,4373,168,1_back,mst_257_A_l2.png
L,31685864,31686409,546,992.1,497.6,4160,168,1_back,mst_257_A_l2.png
L,31686418,31686957,540,985.4,503.8,4571,168,1_back,mst_257_A_l2.png
