eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,31686981,31687916,936,1043.8,552.7,4238,168,1_back,mst_257_A_l2.png
L,31687937,31688139,203,957.8,526.1,4442,168,1_back,mst_257_A_l2.png
L,31688159,31688386,228,981.9,519.4,4487,169,1_back,mst_257_B_l2.png
L,31688393,31688637,245,966.5,515.6,4532,169,1_back,mst_257_B_l2.png
L,31688655,31688790,136,1009.8,525.6,4644,169,1_back,mst_257_B_l2.png
L,31688821,31689484,664,976.2,526,4907,169,1_back,mst_257_B_l2.png
L,31689507,31689918,412,1037.6,573.2,4658,169,1_back,mst_257_B_l2.png
L,31689939,31690177,239,959.3,554.5,4686,169,1_back,mst_257_B_l2.png
L,31690212,31690487,276,963.6,490.9,4471,169,1_back,mst_257_B_l2.png
L,31690496,31690766,271,981.4,490.4,4347,170,1_back,mst_626_A_foil.png
L,31690780,31691466,687,967.1,508,4593,170,1_back,mst_626_A_foil.png
L,31691494,31691721,228,1023.7,555.5,4630,170,1_back,mst_626_A_foil.png
L,31691743,31692033,291,965.9,507.3,4273,170,1_back,mst_626_A_foil.png
L,31692063,31692224,162,1027.5,603.6,4131,170,1_back,mst_626_A_foil.png
L,31692250,31692447,198,1032.7,669,4145,170,1_back,mst_626_A_foil.png
L,31692487,31693847,1361,946.6,499.7,4256,171,1_back,mst_626_A_foil.png
L,31693869,31694178,310,1003.9,527.7,4238,171,1_back,mst_626_A_foil.png
L,31694221,31694382,162,1004.5,575.4,4410,171,1_back,mst_626_A_foil.png
L,31694428,31694602,175,1013.3,670.4,4513,171,1_back,mst_626_A_foil.png
L,31694624,31695124,501,967.6,684.3,4413,172,1_back,mst_193_B_l2.png
L,31695142,31695309,168,976.6,609.6,4398,172,1_back,mst_193_B_l2.png
L,31695322,31698462,3141,957,549.7,4682,173,1_back,mst_295_B_l2.png
L,31698762,31698860,99,937.3,488.2,4544,173,1_back,mst_295_B_l2.png
L,31698871,31699261,391,969.5,519.1,4733,173,1_back,mst_295_B_l2.png
L,31699282,31699631,350,922.4,518.5,4542,174,1_back,mst_469_A_foil.png
L,31699655,31701108,1454,952.9,519.3,5005,174,1_back,mst_469_A_foil.png
L,31701130,31701323,194,971.2,490.8,5290,174,1_back,mst_469_A_foil.png
L,31701345,31701574,230,942.3,473.3,5423,174,1_back,mst_469_A_foil.png
L,31701597,31701872,276,942,456.6,5463,175,1_back,mst_469_A_foil.png
L,31701892,31702072,181,947.6,474.8,5360,175,1_back,mst_469_A_foil.png
L,31702092,31702236,145,959.6,495.6,5363,175,1_back,mst_469_A_foil.png
L,31702251,31702415,165,930.6,503,5353,175,1_back,mst_469_A_foil.png
L,31702433,31703508,1076,972.5,496.1,5297,175,1_back,mst_469_A_foil.png
L,31703828,31704023,196,966.9,539.1,5119,175,1_back,mst_469_A_foil.png
L,31704276,31704530,255,973.3,502.7,4994,176,1_back,mst_053_B_l1.png
L,31704546,31706062,1517,993.9,550.5,4486,176,1_back,mst_053_B_l1.png
L,31706081,31706728,648,959,543.7,4665,177,1_back,mst_276_A_l2.png
L,31706749,31707907,1159,988.6,526.1,4614,177,1_back,mst_276_A_l2.png
L,31708221,31708703,483,977.9,469.9,4226,178,1_back,mst_276_B_l2.png
L,31708713,31708999,287,990.6,493.7,4113,178,1_back,mst_276_B_l2.png
L,31709012,31709140,129,1011.8,514.2,4156,178,1_back,mst_276_B_l2.png
L,31709148,31710104,957,971.5,514.5,4300,178,1_back,mst_276_B_l2.png
L,31710126,31710469,344,1032.3,459.8,3903,178,1_back,mst_276_B_l2.png
L,31710488,31711017,530,968.6,463,3937,179,1_back,mst_083_A_l1.png
L,31711031,31711287,257,965.3,496.8,4008,179,1_back,mst_083_A_l1.png
L,31711307,31711601,295,945.7,515.3,4379,179,1_back,mst_083_A_l1.png
L,31711621,31711804,184,1046.6,552.6,4481,179,1_back,mst_083_A_l1.png
L,31711840,31712292,453,1075.8,618.3,4141,179,1_back,mst_083_A_l1.png
L,31712317,31712662,346,1033.7,566.3,4247,179,1_back,mst_083_A_l1.png
L,31712686,31713232,547,966.1,531,4216,180,1_back,mst_083_B_l1.png
L,31713238,31713589,352,964.1,531.9,4513,180,1_back,mst_083_B_l1.png
L,31713619,31713871,253,997.9,528,4829,180,1_back,mst_083_B_l1.png
L,31713895,31713918,24,1074.8,536.4,4820,180,1_back,mst_083_B_l1.png
L,31714128,31714431,304,1053.9,554.4,4246,180,1_back,mst_083_B_l1.png
L,31714454,31714738,285,1072.1,610.3,4232,180,1_back,mst_083_B_l1.png
L,31714765,31715458,694,906.8,530.6,4050,180,1_back,mst_083_B_l1.png
L,31821905,31823588,1684,941.9,544.8,5598,1,2_back,mst_406_A_foil.png
L,31823608,31823774,167,1006.5,532.1,5378,1,2_back,mst_406_A_foil.png
L,31823795,31824057,263,959.1,537,4658,1,2_back,mst_406_A_foil.png
L,31824072,31824278,207,1021.9,523.2,4411,1,2_back,mst_406_A_foil.png
L,31824296,31825971,1676,942.9,535.1,5099,2,2_back,mst_672_A_foil.png
L,31826141,31826437,297,952.2,575.9,4186,2,2_back,mst_672_A_foil.png
L,31826464,31826779,316,1037.7,498,4033,2,2_back,mst_672_A_foil.png
L,31826803,31829684,2882,956.4,524.5,4562,4,2_back,mst_264_A_l2.png
L,31829704,31830319,616,957.9,542.8,5199,4,2_back,mst_264_A_l2.png
L,31830341,31830777,437,1028.3,584.5,4382,4,2_back,mst_264_A_l2.png
L,31830787,31830958,172,1040.2,596,4265,4,2_back,mst_264_A_l2.png
L,31830979,31832800,1822,945,544.8,4961,5,2_back,mst_235_A_l2.png
L,31832828,31833067,240,1064.8,545.3,4401,5,2_back,mst_235_A_l2.png
L,31833088,31833250,163,983.5,549.6,4355,5,2_back,mst_235_A_l2.png
L,31833262,31833314,53,1005,523.4,4427,5,2_back,mst_235_A_l2.png
L,31833502,31834217,716,981.9,556.4,4703,6,2_back,mst_264_B_l2.png
L,31834228,31834698,471,953.9,563.1,4971,6,2_back,mst_264_B_l2.png
L,31834725,31835124,400,1079.8,587.6,4546,6,2_back,mst_264_B_l2.png
L,31835148,31835383,236,948.6,565.5,4240,6,2_back,mst_264_B_l2.png
L,31835408,31835650,243,1085.4,595.6,4261,6,2_back,mst_264_B_l2.png
L,31835675,31836127,453,1000.9,539.4,4314,7,2_back,mst_044_A_l1.png
L,31836138,31837033,896,977.6,554.7,4658,7,2_back,mst_044_A_l1.png
L,31837055,31837479,425,967.8,464.1,4066,7,2_back,mst_044_A_l1.png
L,31837684,31837875,192,986.9,485.4,4057,7,2_back,mst_044_A_l1.png
L,31837891,31838558,668,964.5,474.7,4157,8,2_back,mst_345_A_l2.png
L,31838578,31841363,2786,959.5,532.5,4559,9,2_back,mst_044_A_l1.png
L,31841382,31841634,253,976.5,482.2,4150,9,2_back,mst_044_A_l1.png
L,31841643,31841890,248,963.3,514.5,3892,9,2_back,mst_044_A_l1.png
L,31841898,31842227,330,984.1,507,3909,9,2_back,mst_044_A_l1.png
L,31842236,31842759,524,955.9,525.3,4081,10,2_back,mst_345_A_l2.png
L,31842766,31844142,1377,970.6,541.1,4602,10,2_back,mst_345_A_l2.png
L,31844151,31844404,254,986,525.6,4422,10,2_back,mst_345_A_l2.png
L,31844419,31845073,655,934.5,539.6,4461,11,2_back,mst_002_A_l1.png
L,31845088,31845322,235,968.1,543.7,4466,11,2_back,mst_002_A_l1.png
L,31845342,31845772,431,958.5,557.8,4530,11,2_back,mst_002_A_l1.png
L,31845787,31846087,301,1001.9,544.8,4185,11,2_back,mst_002_A_l1.png
L,31846098,31846276,179,965,531.7,4048,11,2_back,mst_002_A_l1.png
L,31846482,31848673,2192,956.9,528.8,4348,12,2_back,mst_225_A_l2.png
L,31848692,31849607,916,958.5,508.4,4384,13,2_back,mst_002_A_l1.png
L,31849626,31850777,1152,947.1,519.5,4684,13,2_back,mst_002_A_l1.png
L,31850794,31851107,314,990.4,520,4355,13,2_back,mst_002_A_l1.png
L,31851122,31852973,1852,961.7,535,4692,14,2_back,mst_225_A_l2.png
L,31853008,31853216,209,981.9,663.5,4328,14,2_back,mst_225_A_l2.png
L,31853252,31853983,732,964.1,473.1,4253,15,2_back,mst_062_A_l1.png
L,31853991,31854579,589,965.1,493.9,4417,15,2_back,mst_062_A_l1.png
L,31854594,31854845,252,977.4,536.3,4348,15,2_back,mst_062_A_l1.png
L,31855026,31855277,252,976.7,568.2,3983,15,2_back,mst_062_A_l1.png
L,31855301,31855510,210,1015.2,503.6,3984,15,2_back,mst_062_A_l1.png
L,31855529,31856140,612,985.4,546.2,3953,16,2_back,mst_194_A_l2.png
L,31856156,31856638,483,955.3,532,4283,16,2_back,mst_194_A_l2.png
L,31856650,31856849,200,985.2,536.8,4230,16,2_back,mst_194_A_l2.png
L,31856866,31857311,446,950.7,511.9,3917,16,2_back,mst_194_A_l2.png
L,31857321,31857539,219,982.2,526.1,3990,16,2_back,mst_194_A_l2.png
L,31857560,31857851,292,948.9,526.5,4090,17,2_back,mst_185_A_l2.png
L,31857862,31858111,250,983.2,532.8,4193,17,2_back,mst_185_A_l2.png
L,31858129,31858991,863,951,536.9,4586,17,2_back,mst_185_A_l2.png
L,31859005,31859377,373,987.4,529.2,4132,17,2_back,mst_185_A_l2.png
L,31859395,31859684,290,960.9,508.4,3885,17,2_back,mst_185_A_l2.png
L,31859698,31860030,333,990.8,537.7,4181,17,2_back,mst_185_A_l2.png
L,31860042,31862063,2022,966.2,531,4388,18,2_back,mst_159_A_l1.png
L,31862076,31862429,354,1010.1,539.1,4779,19,2_back,mst_260_A_l2.png
L,31862439,31862851,413,988,536.3,4719,19,2_back,mst_260_A_l2.png
L,31862866,31863733,868,965.1,536.7,4867,19,2_back,mst_260_A_l2.png
L,31863757,31864001,245,973.4,456.8,4162,19,2_back,mst_260_A_l2.png
L,31864205,31864530,326,986.7,435.9,4098,19,2_back,mst_260_A_l2.png
L,31864549,31865139,591,960.7,462.7,4264,20,2_back,mst_334_A_l2.png
L,31865157,31865381,225,970.7,516.4,4446,20,2_back,mst_334_A_l2.png
L,31865392,31866544,1153,966,500,4503,20,2_back,mst_334_A_l2.png
L,31866559,31866770,212,995.8,493.3,4269,20,2_back,mst_334_A_l2.png
L,31866789,31869111,2323,964.4,500.3,4635,21,2_back,mst_128_A_l1.png
L,31869130,31869344,215,1000.4,480.6,5205,21,2_back,mst_128_A_l1.png
L,31869355,31870000,646,969.6,483,5146,22,2_back,mst_334_B_l2.png
L,31870021,31870878,858,969.4,499.6,5071,22,2_back,mst_334_B_l2.png
L,31870902,31871142,241,997,486.5,4151,22,2_back,mst_334_B_l2.png
L,31871161,31871502,342,972.1,502,4240,22,2_back,mst_334_B_l2.png
L,31871526,31871952,427,984.5,503.2,4541,23,2_back,mst_128_B_l1.png
L,31871963,31873204,1242,952.9,507.9,4872,23,2_back,mst_128_B_l1.png
L,31873214,31873603,390,966.7,540.3,4566,23,2_back,mst_128_B_l1.png
L,31873621,31873887,267,936,517.9,4690,23,2_back,mst_128_B_l1.png
L,31873898,31875084,1187,960.9,520.6,4771,24,2_back,mst_092_A_l1.png
L,31875285,31875821,537,959,482.3,4088,24,2_back,mst_092_A_l1.png
L,31875837,31876300,464,983.6,496.9,4064,25,2_back,mst_178_A_l1.png
L,31876313,31876504,192,961.6,499.6,4198,25,2_back,mst_178_A_l1.png
L,31876518,31876956,439,987.4,515.2,4432,25,2_back,mst_178_A_l1.png
L,31876972,31877271,300,945.4,499.7,4265,25,2_back,mst_178_A_l1.png
L,31877282,31877775,494,974.9,501.4,4257,25,2_back,mst_178_A_l1.png
L,31877786,31879564,1779,969.4,504.3,4551,26,2_back,mst_092_A_l1.png
L,31879589,31879702,114,966,470.4,3911,26,2_back,mst_092_A_l1.png
L,31879722,31879959,238,960.9,397,3803,26,2_back,mst_092_A_l1.png
L,31879988,31880795,808,974.6,501.6,3867,27,2_back,mst_178_A_l1.png
L,31880805,31882105,1301,966.9,524.7,4380,27,2_back,mst_178_A_l1.png
L,31882117,31883367,1251,956.8,520.5,4221,28,2_back,mst_124_A_l1.png
L,31883379,31883489,111,994.6,540.7,4243,28,2_back,mst_124_A_l1.png
L,31883500,31883813,314,964.8,537.6,4334,28,2_back,mst_124_A_l1.png
L,31883839,31884052,214,964.4,414.2,3958,28,2_back,mst_124_A_l1.png
L,31884234,31884597,364,956.8,417.2,3603,28,2_back,mst_124_A_l1.png
L,31884606,31885263,658,967.3,425.6,3728,29,2_back,mst_087_A_l1.png
L,31885277,31885898,622,962.2,475.8,4153,29,2_back,mst_087_A_l1.png
L,31885909,31886636,728,986.3,502.6,4088,29,2_back,mst_087_A_l1.png
L,31886647,31888228,1582,961.3,501.7,4522,30,2_back,mst_229_A_l2.png
L,31888241,31888872,632,998,477.1,4069,30,2_back,mst_229_A_l2.png
L,31888885,31889238,354,966.8,486.5,4529,31,2_back,mst_087_B_l1.png
L,31889245,31889783,539,966.9,482.2,4612,31,2_back,mst_087_B_l1.png
L,31889794,31890648,855,955.4,500.1,4850,31,2_back,mst_087_B_l1.png
L,31890667,31890879,213,1011.4,512.6,4079,31,2_back,mst_087_B_l1.png
L,31890897,31891294,398,968.4,513.4,4135,31,2_back,mst_087_B_l1.png
L,31891305,31891687,383,988.1,496.5,4159,32,2_back,mst_229_A_l2.png
L,31891699,31892534,836,963.8,506.8,4706,32,2_back,mst_229_A_l2.png
L,31892551,31893203,653,997.9,506,4288,32,2_back,mst_229_A_l2.png
L,31893226,31893596,371,997,479.8,4478,32,2_back,mst_229_A_l2.png
L,31893609,31894145,537,966.3,482.4,4384,33,2_back,mst_221_A_l2.png
L,31894164,31894513,350,984,495.1,4625,33,2_back,mst_221_A_l2.png
L,31894533,31894743,211,960.2,538,4472,33,2_back,mst_221_A_l2.png
L,31894753,31894921,169,938.7,539.2,4094,33,2_back,mst_221_A_l2.png
L,31895108,31895247,140,958.8,531.5,3871,33,2_back,mst_221_A_l2.png
L,31895258,31896020,763,932.8,510.3,3745,34,2_back,mst_017_A_l1.png
L,31896032,31896258,227,970.1,520.8,3902,34,2_back,mst_017_A_l1.png
L,31896280,31896933,654,950.6,535,4541,34,2_back,mst_017_A_l1.png
L,31896946,31897240,295,972.3,503.2,4365,34,2_back,mst_017_A_l1.png
L,31897251,31897837,587,1006.9,508.4,4268,34,2_back,mst_017_A_l1.png
L,31897856,31898117,262,953,499.7,4547,34,2_back,mst_017_A_l1.png
L,31898134,31898412,279,989,502.5,4598,35,2_back,mst_221_B_l2.png
L,31898422,31899236,815,963.2,506.2,4781,35,2_back,mst_221_B_l2.png
L,31899258,31900015,758,1038.4,507.4,4252,35,2_back,mst_221_B_l2.png
L,31900033,31900683,651,1021.2,513.8,4156,36,2_back,mst_074_A_l1.png
L,31900697,31901608,912,975.7,523.3,4621,36,2_back,mst_074_A_l1.png
L,31901624,31901797,174,1010.7,515.8,4350,36,2_back,mst_074_A_l1.png
L,31902022,31902273,252,1014.7,466.2,4181,36,2_back,mst_074_A_l1.png
L,31902289,31903500,1212,978.2,514.1,4398,37,2_back,mst_355_A_l2.png
L,31903524,31903709,186,877.4,534.4,4552,37,2_back,mst_355_A_l2.png
L,31903719,31904026,308,845.2,518.1,4126,37,2_back,mst_355_A_l2.png
L,31904050,31904288,239,962.7,509.2,3958,37,2_back,mst_355_A_l2.png
L,31904302,31904566,265,924.8,502.2,3885,37,2_back,mst_355_A_l2.png
L,31904580,31906025,1446,961.8,519.9,4411,38,2_back,mst_074_B_l1.png
L,31906045,31906492,448,1016.8,524.5,3999,38,2_back,mst_074_B_l1.png
L,31906502,31908214,1713,974.5,528.9,4370,39,2_back,mst_355_A_l2.png
L,31908241,31908408,168,845.9,528.2,4891,39,2_back,mst_355_A_l2.png
L,31908421,31909177,757,806.8,489.8,4023,39,2_back,mst_355_A_l2.png
L,31909203,31909442,240,917.4,571,4028,39,2_back,mst_355_A_l2.png
L,31909456,31909814,359,958.2,589,4106,40,2_back,mst_255_A_l2.png
L,31909836,31910033,198,948,502.4,4072,40,2_back,mst_255_A_l2.png
L,31910049,31910679,631,977.5,531.5,4390,40,2_back,mst_255_A_l2.png
L,31910692,31910875,184,1011.6,535.5,4153,40,2_back,mst_255_A_l2.png
L,31910890,31910923,34,965.6,495.5,3886,40,2_back,mst_255_A_l2.png
L,31911126,31911305,180,978.7,471.8,3708,40,2_back,mst_255_A_l2.png
L,31911325,31911567,243,1013.8,517.1,3769,40,2_back,mst_255_A_l2.png
L,31911589,31912272,684,973.9,450.1,3733,41,2_back,mst_265_A_l2.png
L,31912284,31913247,964,980.4,503.5,4296,41,2_back,mst_265_A_l2.png
L,31913258,31913514,257,1015.8,480.2,3952,41,2_back,mst_265_A_l2.png
L,31913530,31915284,1755,979.8,502.6,4414,42,2_back,mst_282_A_l2.png
L,31915294,31915724,431,999.5,516.9,4255,42,2_back,mst_282_A_l2.png
L,31915737,31916007,271,977.4,529.8,4581,42,2_back,mst_282_A_l2.png
L,31916020,31916415,396,988.5,500.2,4579,43,2_back,mst_265_A_l2.png
L,31916428,31917352,925,973.5,512.4,4589,43,2_back,mst_265_A_l2.png
L,31917367,31917570,204,1025.1,522,4161,43,2_back,mst_265_A_l2.png
L,31917586,31919223,1638,987,510.5,4620,44,2_back,mst_083_A_l1.png
L,31919240,31919540,301,1036.4,538.1,4544,44,2_back,mst_083_A_l1.png
L,31919553,31919631,79,1013.6,542.2,4367,44,2_back,mst_083_A_l1.png
L,31919655,31919879,225,1068.8,627.1,4372,44,2_back,mst_083_A_l1.png
L,31919904,31920024,121,956.8,515.7,4440,44,2_back,mst_083_A_l1.png
L,31920246,31922015,1770,969.6,502.6,4325,45,2_back,mst_075_A_l1.png
L,31922030,31923369,1340,972.1,511.1,4847,46,2_back,mst_083_B_l1.png
L,31923394,31923603,210,1047.8,550,4578,46,2_back,mst_083_B_l1.png
L,31923621,31924059,439,1070,592.8,4236,46,2_back,mst_083_B_l1.png
L,31924084,31924829,746,992,519.9,4235,47,2_back,mst_075_B_l1.png
L,31924843,31925582,740,957.9,525.3,4665,47,2_back,mst_075_B_l1.png
L,31925602,31926493,892,1010.2,541.7,4527,47,2_back,mst_075_B_l1.png
L,31926508,31927827,1320,959.7,543.6,4636,48,2_back,mst_112_A_l1.png
L,31928076,31928452,377,955.2,507.5,3991,48,2_back,mst_112_A_l1.png
L,31928467,31928807,341,1006.6,512.5,4034,49,2_back,mst_134_A_l1.png
L,31928826,31929102,277,943.7,519.5,4045,49,2_back,mst_134_A_l1.png
L,31929116,31929851,736,961.1,526.1,4458,49,2_back,mst_134_A_l1.png
L,31929871,31930622,752,994.3,508.3,4162,49,2_back,mst_134_A_l1.png
L,31930639,31931075,437,952.6,503.5,4411,50,2_back,mst_112_B_l1.png
L,31931089,31931313,225,981.2,501.8,4522,50,2_back,mst_112_B_l1.png
L,31931327,31932172,846,952.3,519.3,4764,50,2_back,mst_112_B_l1.png
L,31932193,31932448,256,1012.4,527.7,4484,50,2_back,mst_112_B_l1.png
L,31932468,31932793,326,952,528.7,4231,50,2_back,mst_112_B_l1.png
L,31932804,31933589,786,1000.3,524.7,4401,51,2_back,mst_219_A_l2.png
L,31933597,31935108,1512,993.4,540.2,4755,51,2_back,mst_219_A_l2.png
L,31935128,31935323,196,946.3,512.5,4021,51,2_back,mst_219_A_l2.png
L,31935337,31935752,416,945.8,466.9,3939,51,2_back,mst_219_A_l2.png
L,31935766,31936076,311,997.5,471.4,4000,52,2_back,mst_276_A_l2.png
L,31936097,31936198,102,977.1,509.9,4094,52,2_back,mst_276_A_l2.png
L,31936212,31937396,1185,972.1,534.1,4446,52,2_back,mst_276_A_l2.png
L,31937649,31938655,1007,990.9,508.3,4126,53,2_back,mst_059_A_l1.png
L,31938674,31939627,954,978.8,528.4,4674,53,2_back,mst_059_A_l1.png
L,31939639,31939995,357,973.6,550.8,4332,53,2_back,mst_059_A_l1.png
L,31940007,31940641,635,997.1,563.2,4154,53,2_back,mst_059_A_l1.png
L,31940651,31942594,1944,980.6,532.1,4346,54,2_back,mst_276_B_l2.png
L,31942608,31942911,304,965.9,539.7,4304,54,2_back,mst_276_B_l2.png
L,31942924,31943310,387,997.8,529.9,4435,55,2_back,mst_059_A_l1.png
L,31943325,31944132,808,974.7,535.3,4651,55,2_back,mst_059_A_l1.png
L,31944145,31944699,555,1000.8,552.8,4281,55,2_back,mst_059_A_l1.png
L,31944711,31945259,549,974.2,537.5,4375,56,2_back,mst_161_A_l1.png
L,31945277,31946019,743,976.3,539.6,4505,56,2_back,mst_161_A_l1.png
L,31946034,31946179,146,1017.3,563.2,4420,56,2_back,mst_161_A_l1.png
L,31946394,31946740,347,962.9,537.7,3896,56,2_back,mst_161_A_l1.png
L,31946753,31946925,173,1002.2,528.6,3843,56,2_back,mst_161_A_l1.png
L,31946943,31947194,252,925.9,538.3,3840,56,2_back,mst_161_A_l1.png
L,31947209,31948493,1285,974.4,539.7,4398,57,2_back,mst_295_A_l2.png
L,31948513,31948831,319,975,560.6,4207,57,2_back,mst_295_A_l2.png
L,31948849,31948927,79,980.1,615.9,3947,57,2_back,mst_295_A_l2.png
L,31948939,31949102,164,968.1,641.6,3914,57,2_back,mst_295_A_l2.png
L,31949125,31949512,388,986.4,543.4,3852,57,2_back,mst_295_A_l2.png
L,31949527,31950795,1269,971.2,520.1,4150,58,2_back,mst_161_A_l1.png
L,31950810,31951156,347,1021.4,539.4,4142,58,2_back,mst_161_A_l1.png
L,31951178,31951350,173,956.4,538.6,4197,58,2_back,mst_161_A_l1.png
L,31951370,31952133,764,1033.9,562.4,4419,59,2_back,mst_108_A_l1.png
L,31952151,31952326,176,978.8,547,4585,59,2_back,mst_108_A_l1.png
L,31952346,31952919,574,952.9,545.1,4754,59,2_back,mst_108_A_l1.png
L,31952939,31953313,375,1011.7,534.1,4450,59,2_back,mst_108_A_l1.png
L,31953328,31953467,140,1016.3,497.7,4468,59,2_back,mst_108_A_l1.png
L,31953488,31954203,716,1028.9,453.9,4510,60,2_back,mst_311_A_l2.png
L,31954225,31954409,185,1005.2,511.7,4628,60,2_back,mst_311_A_l2.png
L,31954434,31955004,571,955.8,547.6,4776,60,2_back,mst_311_A_l2.png
L,31955022,31955225,204,1010,544.3,4481,60,2_back,mst_311_A_l2.png
L,31955244,31956316,1073,973,536.8,4586,61,2_back,mst_108_B_l1.png
L,31956324,31957199,876,980,541.3,4882,61,2_back,mst_108_B_l1.png
L,31957220,31957514,295,1034.3,556.5,4668,61,2_back,mst_108_B_l1.png
L,31957539,31957694,156,1027.1,476.5,4369,61,2_back,mst_108_B_l1.png
L,31957704,31958229,526,1033.1,459.1,4452,61,2_back,mst_108_B_l1.png
L,31958268,31959790,1523,968.6,546,4845,62,2_back,mst_311_B_l2.png
L,31959811,31960207,397,1030.2,555.3,4538,62,2_back,mst_311_B_l2.png
L,31960226,31960696,471,971,524.4,4468,62,2_back,mst_311_B_l2.png
L,31960707,31960975,269,988.3,537.4,4727,63,2_back,mst_055_A_l1.png
L,31960998,31961297,300,935.7,501.4,4903,63,2_back,mst_055_A_l1.png
L,31961312,31961560,249,964.4,538.2,4868,63,2_back,mst_055_A_l1.png
L,31961581,31961825,245,955.3,527.4,4895,63,2_back,mst_055_A_l1.png
L,31961841,31963982,2142,976.1,534.7,4204,64,2_back,mst_173_A_l1.png
L,31963999,31964196,198,1010,535.9,4551,64,2_back,mst_173_A_l1.png
L,31964435,31964664,230,999.2,502.8,3779,64,2_back,mst_173_A_l1.png
L,31964680,31964979,300,1028.7,512.6,3788,64,2_back,mst_173_A_l1.png
L,31964995,31965750,756,993.9,517.4,3924,65,2_back,mst_055_A_l1.png
L,31965763,31966339,577,966.7,534.8,4480,65,2_back,mst_055_A_l1.png
L,31966359,31967584,1226,997.8,555.1,4100,66,2_back,mst_173_A_l1.png
L,31967600,31967812,213,953.5,526,4266,66,2_back,mst_173_A_l1.png
L,31967819,31968069,251,968.2,532.3,4398,66,2_back,mst_173_A_l1.png
L,31968091,31968690,600,965.4,543,4686,66,2_back,mst_173_A_l1.png
L,31968715,31969238,524,1036.3,524,4252,66,2_back,mst_173_A_l1.png
L,31969255,31969412,158,956.9,536.3,3720,66,2_back,mst_173_A_l1.png
L,31969434,31970302,869,1031.6,497.4,3733,67,2_back,mst_306_A_l2.png
L,31970317,31970567,251,1020.3,512.4,3825,67,2_back,mst_306_A_l2.png
L,31970580,31971408,829,994.1,529.4,4290,67,2_back,mst_306_A_l2.png
L,31971431,31971602,172,922.1,471.8,4281,67,2_back,mst_306_A_l2.png
L,31971824,31971854,31,959.3,454.4,4152,67,2_back,mst_306_A_l2.png
L,31971881,31972298,418,965,575.4,4309,67,2_back,mst_306_A_l2.png
L,31972321,31972815,495,1029.3,542.2,4473,68,2_back,mst_284_A_l2.png
L,31972835,31974215,1381,982.9,528.3,4624,68,2_back,mst_284_A_l2.png
L,31974231,31974613,383,1067.4,525.5,4348,68,2_back,mst_284_A_l2.png
L,31974629,31975130,502,1007.3,523.1,4488,69,2_back,mst_306_B_l2.png
L,31975139,31976014,876,985.6,524.9,4774,69,2_back,mst_306_B_l2.png
L,31976025,31976522,498,964.7,524.2,4769,69,2_back,mst_306_B_l2.png
L,31976546,31976824,279,1023.5,534,5006,69,2_back,mst_306_B_l2.png
L,31976846,31977149,304,969.2,516.8,5146,70,2_back,mst_293_A_l2.png
L,31977173,31977494,322,957.6,566.1,5191,70,2_back,mst_293_A_l2.png
L,31977511,31978165,655,951.7,510.6,5318,70,2_back,mst_293_A_l2.png
L,31978179,31978577,399,978.4,539.7,4764,70,2_back,mst_293_A_l2.png
L,31978810,31978874,65,978.1,490.7,3989,70,2_back,mst_293_A_l2.png
L,31978881,31979231,351,991.2,527.4,4145,70,2_back,mst_293_A_l2.png
L,31979246,31979671,426,949.3,521,4109,71,2_back,mst_266_A_l2.png
L,31979680,31979913,234,980.6,529.4,4169,71,2_back,mst_266_A_l2.png
L,31979921,31980794,874,961.7,541.4,4618,71,2_back,mst_266_A_l2.png
